"id","created","description","key","priority","project","project_name","repositoryname","resolution","resolved","status","title","type","updated","votes","watchers","assignee_id","reporter_id"
16254,"2010-09-15 06:16:29.707","the zookeeper current trunk build is broken mostly due to some netty changes. This is causing a huge backlog of PA's and other impediments to the review process. For now I plan to disable the test and fix them as part of 3.4 later.","ZOOKEEPER-870","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-09-15 13:57:29.288","Closed","Zookeeper trunk build broken.","Bug","2011-11-24 03:22:32.123",0,0,7827,7827
16263,"2010-09-03 01:40:49.657","The Hedwig code checked into Apache is missing a test SSL certificate file used for running the server junit tests.  We need this file otherwise the tests that use this (e.g. TestHedwigHub) will fail.","ZOOKEEPER-861","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-09-08 02:29:25.246","Closed","Missing the test SSL certificate used for running junit tests.","Bug","2011-11-24 03:22:37.764",0,1,8216,8216
16307,"2010-07-14 14:59:31.921","Andrei, I just realized that src/contrib/monitoring files are missing apache license headers.  Please add them (in particular any script files like python, see similar files in svn for examples - in some cases like README it's not strictly necessary.) You can run the RAT tool to verify (see build.xml or http://incubator.apache.org/rat/)","ZOOKEEPER-814","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-07-27 06:01:02.332","Closed","monitoring scripts are missing apache license headers","Bug","2011-11-24 03:22:13.555",0,0,8091,7818
16269,"2010-08-26 22:49:18.956","The server documentation states that the configuration parameter for binding to a specific ip address is clientPortBindAddress.  The code believes the parameter is clientPortAddress.  The documentation for 3.3.X versions needs changed to reflect the correct parameter .  This parameter was added in ZOOKEEPER-635.","ZOOKEEPER-855","Trivial","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-10-19 05:56:47.213","Closed","clientPortBindAddress should be clientPortAddress","Bug","2011-11-24 03:22:48.175",0,0,8164,8164
16270,"2010-08-20 04:04:45.535","BookKeeper does not compile due to changes in the NIOServerCnxn class of ZooKeeper.","ZOOKEEPER-854","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-08-29 00:11:43.676","Closed","BookKeeper does not compile due to changes in the ZooKeeper code","Bug","2011-11-24 03:22:03.664",0,0,7750,7750
16278,"2010-08-13 01:19:53.973","Using HBase 0.20.6 (with HBASE-2473) we encountered a situation where Regionserverprocess was shutting down and seemed to hang.Here is the bottom of region server log:http://pastebin.com/YYawJ4jAzookeeper-3.2.2 is used.Here is relevant portion from jstack - I attempted to attach jstack twice in my email to dev@hbase.apache.org but failed:""DestroyJavaVM"" prio=10 tid=0x00002aabb849c800 nid=0x6c60 waiting on condition [0x0000000000000000]   java.lang.Thread.State: RUNNABLE""regionserver/10.32.42.245:60020"" prio=10 tid=0x00002aabb84ce000 nid=0x6c81 in Object.wait() [0x0000000043755000]   java.lang.Thread.State: WAITING (on object monitor)        at java.lang.Object.wait(Native Method)        - waiting on <0x00002aaab76633c0> (a org.apache.zookeeper.ClientCnxn$Packet)        at java.lang.Object.wait(Object.java:485)        at org.apache.zookeeper.ClientCnxn.submitRequest(ClientCnxn.java:1099)        - locked <0x00002aaab76633c0> (a org.apache.zookeeper.ClientCnxn$Packet)        at org.apache.zookeeper.ClientCnxn.close(ClientCnxn.java:1077)        at org.apache.zookeeper.ZooKeeper.close(ZooKeeper.java:505)        - locked <0x00002aaabf5e0c30> (a org.apache.zookeeper.ZooKeeper)        at org.apache.hadoop.hbase.zookeeper.ZooKeeperWrapper.close(ZooKeeperWrapper.java:681)        at org.apache.hadoop.hbase.regionserver.HRegionServer.run(HRegionServer.java:654)        at java.lang.Thread.run(Thread.java:619)""main-EventThread"" daemon prio=10 tid=0x0000000043474000 nid=0x6c80 waiting on condition [0x00000000413f3000]   java.lang.Thread.State: WAITING (parking)        at sun.misc.Unsafe.park(Native Method)        - parking to wait for  <0x00002aaabf6e9150> (a java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject)        at java.util.concurrent.locks.LockSupport.park(LockSupport.java:158)        at java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await(AbstractQueuedSynchronizer.java:1987)        at java.util.concurrent.LinkedBlockingQueue.take(LinkedBlockingQueue.java:399)        at org.apache.zookeeper.ClientCnxn$EventThread.run(ClientCnxn.java:414)","ZOOKEEPER-846","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-09-22 14:39:00.416","Closed","zookeeper client doesn't shut down cleanly on the close call","Bug","2011-11-24 03:22:15.054",0,2,7818,8254
16308,"2010-07-12 15:14:10.246","SBT doesn't like the pom file for zookeeper because while it's under the ""org.apache.hadoop"" directory, it's organisation is actually ""org.apache.zookeeper"". A simple fix for this is to just change ""org.apache.zookeeper"" to ""org.apache.hadoop"".","ZOOKEEPER-813","Critical","ZOOKEEPER","ZooKeeper","ASF","Duplicate","2010-07-13 06:49:14.922","Closed","maven install is broken due to incorrect organisation","Bug","2011-11-24 03:22:49.048",0,0,8262,8262
16280,"2010-08-13 00:05:02.313","ClientCnxn.java currently has the following code:  if (replyHdr.getXid() == -4) {                // -2 is the xid for AuthPacket                // TODO: process AuthPacket here                if (LOG.isDebugEnabled()) {                    LOG.debug(""Got auth sessionid:0x""                            + Long.toHexString(sessionId));                }                return;            }Auth failures appear to cause the server to disconnect but the client never gets a proper state change or notification that auth has failed, which makes handling this scenario very difficult as it causes the client to go into a loop of sending bad auth, getting disconnected, trying to reconnect, sending bad auth again, over and over. ","ZOOKEEPER-844","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-10-07 00:19:27.659","Closed","handle auth failure in java client","Bug","2011-11-24 03:22:13.91",0,0,7832,7832
16293,"2010-08-05 05:25:16.857","Reads and writes in BookKeeper are asymmetric: a write request writes one entry, whereas a read request may read multiple requests. The current implementation of throttling only counts the number of read requests instead of counting the number of entries being read. Consequently, a few read requests reading a large number of entries each will spawn a large number of read-entry requests. ","ZOOKEEPER-831","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-09-18 00:59:19.876","Closed","BookKeeper: Throttling improved for reads","Bug","2013-05-02 10:29:29.747",0,1,7750,7750
16299,"2010-07-19 23:51:01.628","Created a 3 node cluster.1 Fail the ZK leader2. Let leader election finish. Restart the leader and let it join the 3. Repeat After a few rounds leader election takes anywhere 25- 60 seconds to finish. Note- we didn't have any ZK clients and no new znodes were created.zoo.cfg is shown below:#Mon Jul 19 12:15:10 UTC 2010server.1=192.168.4.12\:2888\:3888server.0=192.168.4.11\:2888\:3888clientPort=2181dataDir=/var/zookeepersyncLimit=2server.2=192.168.4.13\:2888\:3888initLimit=5tickTime=2000I have attached logs from two nodes that took a long time to form the cluster after failing the leader. The leader was down anyways so logs from that node shouldn't matter.Look for ""START HERE"". Logs after that point should be of our interest.","ZOOKEEPER-822","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-10-07 01:03:01.538","Closed","Leader election taking a long time  to complete","Bug","2011-11-24 03:22:27.259",0,2,8126,8126
16301,"2010-07-17 00:00:32.56","When the c unit tests are run sometimes the server doesn't shutdown at the end of the test, this causes subsequent tests (hudson esp) to fail.1) we should try harder to make the server shut down at the end of the test, I suspect this is related to test failing/cleanup2) before the tests are run we should see if the old server is still running and try to shut it down","ZOOKEEPER-820","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-10-21 02:46:25.498","Closed","update c unit tests to ensure ""zombie"" java server processes don't cause failure","Bug","2011-11-24 03:22:45.874",0,0,7800,7818
16316,"2010-07-06 04:35:49.83","I'm seeing this frequently:     [exec] Zookeeper_simpleSystem::testPing : elapsed 18006 : OK     [exec] Zookeeper_simpleSystem::testAcl : elapsed 1022 : OK     [exec] Zookeeper_simpleSystem::testChroot : elapsed 3145 : OK     [exec] Zookeeper_simpleSystem::testAuth ZooKeeper server started : elapsed 25687 : OK     [exec] zktest-mt: /home/phunt/dev/workspace/gitzk/src/c/src/zookeeper.c:1952: zookeeper_process: Assertion `cptr' failed.     [exec] make: *** [run-check] Aborted     [exec] Zookeeper_simpleSystem::testHangingClientMahadev can you take a look?","ZOOKEEPER-804","Critical","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-10-21 00:27:44.043","Closed","c unit tests failing due to ""assertion cptr failed""","Bug","2011-11-24 03:22:40.855",0,0,7800,7818
16320,"2010-06-30 07:26:03.448","This happened when I called zoo_add_auth() immediately after zookeeper_init(). It took me a while to figure out that authentication actually failed since zoo_add_auth() returned ZOK. It should return ZINVALIDSTATE instead. --Michi","ZOOKEEPER-800","Minor","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-10-22 06:52:01.929","Closed","zoo_add_auth returns ZOK if zookeeper handle is in ZOO_CLOSED_STATE","Bug","2011-11-24 03:22:43.007",0,3,7800,7800
16324,"2010-06-29 06:02:04.839","So currently the pid file has to be tied to the datadirectory when starting zkServer.sh. It would be good to be able to break them up.","ZOOKEEPER-796","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-07-07 05:51:48.099","Closed","zkServer.sh should support an external PIDFILE variable","Bug","2011-11-24 03:22:31.014",0,0,8266,8266
16325,"2010-06-28 18:12:26.211","Hi,I notice a problem with the eventThread located in ClientCnxn.java file.The eventThread isn't shutdown after a connection ""session expired"" event coming (i.e. never receive EventOfDeath).When a session timeout occurs and the session is marked as expired, the connexion is fully closed (socket, SendThread...) expect for the eventThread.As a result, if i create a new zookeeper object and connect through it, I got a zombi thread which will never be kill (as for the previous zookeeper object, the state is already close, calling close again don't do anything).So everytime I will create a new zookeeper connection after a expired session, I will have a one more zombi EventThread.How to reproduce :- Start a zookeeper client connection in debug mode- Pause the jvm enough time to the expired event occur- Watch for example with jvisualvm the list of threads, the sendThread is succesfully killed, but the EventThread go to wait state for a infinity of time- if you reopen a new zookeeper connection, and do again the previous steps, another EventThread will be present in infinite wait state","ZOOKEEPER-795","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-08-18 04:05:18.969","Closed","eventThread isn't shutdown after a connection ""session expired"" event coming","Bug","2013-06-14 02:28:19.759",0,3,8258,8267
16326,"2010-06-26 10:47:15.527","I noticed that ZooKeeper has different behaviors when calling synchronous or asynchronous actions on a closed ZooKeeper client.Actually a synchronous call will throw a ""session expired"" exception while an asynchronous call will do nothing. No exception, no callback invocation.Actually, even if the EventThread receives the Packet with the session expired err code, the packet is never processed since the thread has been killed by the ventOfDeath. So the call back is not invoked.","ZOOKEEPER-794","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-10-21 08:47:39.88","Closed","Callbacks are not invoked when the client is closed","Bug","2011-11-24 03:22:42.367",0,3,8268,8268
16328,"2010-06-25 05:36:54.382","We recently upgraded zookeeper from 3.2.1 to 3.3.1, now we are seeing less client deadlock on session expiration, which is a definite plus!Unfortunately we are seeing memory leak that requires our zk clients to be restarted every half-day. Valgrind result:==8804== 25 (12 direct, 13 indirect) bytes in 1 blocks are definitely lost in loss record 255 of 670==8804==    at 0x4021C42: calloc (vg_replace_malloc.c:418)==8804==    by 0x5047B42: parse_acls (zookeeper.c:369)==8804==    by 0x5047EF6: pyzoo_create (zookeeper.c:1009)==8804==    by 0x40786CC: PyCFunction_Call (in /usr/lib/libpython2.4.so.1.0)==8804==    by 0x40B31DC: PyEval_EvalFrame (in /usr/lib/libpython2.4.so.1.0)==8804==    by 0x40B4485: PyEval_EvalCodeEx (in /usr/lib/libpython2.4.so.1.0)","ZOOKEEPER-792","Major","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-08-23 10:59:54.018","Closed","zkpython memory leak","Bug","2011-11-24 03:22:41.041",0,0,8270,8270
16330,"2010-06-23 00:47:56.833","The leader code is setting the last processed zxid to the first of the new epoch even before connecting to a quorum of followers. Because the leader code sets this value before connecting to a quorum of followers (Leader.java:281) and the follower code throws an IOException (Follower.java:73) if the leader epoch is smaller, we have that when the false leader drops leadership and becomes a follower, it finds a smaller epoch and kills itself.","ZOOKEEPER-790","Blocker","ZOOKEEPER","ZooKeeper","ASF","Fixed","2010-07-30 05:11:57.258","Closed","Last processed zxid set prematurely while establishing leadership","Bug","2011-11-24 03:22:17.505",0,2,7750,7750
